Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter
307,-51.49410553,,8641.188882,0.1062268423,1657.508473,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000006400304_tess_v01_llc.fits,eb,0.6056544256,283.5700597,1.13,1.41794,1.423046395,6400304,11.4545,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
313,-52.82660634,pb,2977.218139,0.2036127382,1660.778913,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000006594598_tess_v01_llc.fits,pb,7.227845324,284.380875,1.5,2.006,2.048782097,6594598,11.1458,pu,pu,1,0,0,0,1,0,0,,pu,nu,pu,2,1,p
324,-52.90759226,,77475.78331,0.2207659081,1654.520654,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000006942395_tess_v01_llc.fits,et,1.418375719,285.4912825,1.23,2.99649,3.078502473,6942395,11.2205,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
339,-59.40753618,,2241.662374,0.1243357892,1628.955405,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000074046141_tess_v01_llc.fits,eb,1.807167772,264.2158051,1.36,2.15338,2.123082778,74046141,10.3916,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
340,-57.77756465,eb,1250.241651,0.1888096507,1630.259991,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000074646659_tess_v01_llc.fits,eb,2.862598641,265.5451755,1.68,2.03982,2.053150677,74646659,9.9476,eb,eb,1,1,0,0,0,0,0,,eb,et,eb,2,1,e
341,-54.92128517,,13058.84102,0.2887850627,1630.419388,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000074934381_tess_v01_llc.fits,et,16.24416893,266.0761041,,7.54975,10.17654209,74934381,10.6788,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
342,-57.71764578,,8863.822086,0.1780214867,1632.019977,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000075214502_tess_v01_llc.fits,eb,9.892015797,266.6507047,,19.3766,28.99044912,75214502,11.3135,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
343,-54.70508119,eb,999064.4772,0.2995646865,1654.372903,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000075306937_tess_v01_llc.fits,eb,0.9371842984,267.0019661,1.07,2.1855,2.151692698,75306937,11.2337,et,et,1,1,0,0,0,0,0,,et,et,eb,2,1,e
345,-54.32153904,,9745.166968,0.1491470963,1661.719588,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000075687169_tess_v01_llc.fits,eb,16.2370498,267.5659162,1.02,1.44769,1.445745013,75687169,11.113,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
346,-56.57019196,pb,1041.285996,0.1009597619,1654.632161,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000075760449_tess_v01_llc.fits,pb,1.482987033,268.0876289,,3.11478,3.217136644,75760449,10.8385,pb,pb,1,0,0,0,1,0,0,,pb,nb,eb,2,1,p
347,-56.45101092,,340.8507115,0.134954502,1654.474066,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076167206_tess_v01_llc.fits,eb,2.643392622,268.8205774,,,110.8945424,76167206,9.8226,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
348,-54.92925684,,76687.95886,0.1609287338,1655.180513,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076171166_tess_v01_llc.fits,eb,2.055534086,268.7548129,1.1,1.05546,1.196643754,76171166,11.2116,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
349,-57.65695591,,202500.1611,0.1612421339,1656.759459,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076224662_tess_v01_llc.fits,et,4.932315738,269.2629516,1.07,1.34405,1.386791287,76224662,11.1308,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
350,-56.2763124,,68839.65739,0.2725549205,1656.170662,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076227523_tess_v01_llc.fits,eb,2.729866509,269.1513931,1.02,1.79817,1.843763741,76227523,11.4847,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
351,-55.78788645,,3594.382911,0.1946654247,1655.188475,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076228620_tess_v01_llc.fits,pt,9.775722732,269.2472645,1.15,1.33063,1.344014905,76228620,11.2723,pt,pt,0,0,0,0,1,1,0,,pt,pt,pt,2,1,p
352,-59.61015003,pb,1021.615613,0.09273868211,1654.311065,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076383336_tess_v01_llc.fits,pb,0.8564657475,269.7473591,1.57,2.19845,2.045959857,76383336,11.4337,pb,pb,1,0,0,0,1,0,0,,pb,nb,eb,2,1,p
353,-54.27713129,,2878.08178,0.08021404946,1654.356409,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076440874_tess_v01_llc.fits,eb,0.3386278679,269.8134523,1.78,2.0499,2.057453644,76440874,11.2607,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
354,-57.1872942,,1328.704213,0.1343449764,1654.483667,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076447579_tess_v01_llc.fits,eb,2.232311349,269.8434921,,9.14306,9.02872165,76447579,11.0655,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
356,-58.78237123,,167204.0028,0.2313764101,1654.693871,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000076921510_tess_v01_llc.fits,et,1.60488088,271.0670221,1.29,2.447,2.840702672,76921510,11.4608,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
360,-43.37960697,,142221.9534,0.1531366166,1657.637792,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000080059889_tess_v01_llc.fits,et,3.031919107,297.8916473,1.33,1.71013,1.747967763,80059889,9.7101,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
361,-43.38038848,eb,222390.0188,0.1531808507,1657.637779,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000080059891_tess_v01_llc.fits,eb,3.031919255,297.8849269,1.34,1.41739,1.393134637,80059891,10.2165,et,eb,1,1,0,0,0,0,0,,eb,et,eb,2,1,e
362,-43.02819838,,658721.7037,0.4096484672,1655.725657,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000080091106_tess_v01_llc.fits,et,4.815091426,298.2095639,1.89,1.59885,2.059870001,80091106,11.1559,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
363,-45.46060204,eb,75904.70532,0.3240667599,1657.683034,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000080199862_tess_v01_llc.fits,eb,2.351979979,298.5980253,1.05,1.93373,1.807762878,80199862,11.491,et,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
463,-65.94268162,,16647.51411,0.1718362671,1327.461582,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000150513899_tess_v01_llc.fits,et,1.884991021,97.8405846,1.5,3.67912,3.476330641,150513899,10.8639,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
481,-48.38158425,,40216.44585,0.5342520257,1660.50856,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158160754_tess_v01_llc.fits,et,3.705672466,281.7345694,,4.8913,5.120383761,158160754,10.6263,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
482,-52.85718532,,163612.9675,0.1502478829,1654.19741,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158399506_tess_v01_llc.fits,et,0.6314701188,288.9815062,1.63,1.58466,1.585462607,158399506,11.1455,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
483,-50.15853644,,14500.19479,0.05328206901,1655.738995,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158440302_tess_v01_llc.fits,et,0.2884011733,289.1340066,1.03,0.919601,0.9418138298,158440302,11.285,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
484,-51.89950712,,4839.398323,0.1449955487,1657.895416,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158441915_tess_v01_llc.fits,eb,2.605340322,289.1520085,,9.64738,10.69086417,158441915,10.8047,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
485,-52.63010431,,248032.0088,0.5396816614,1656.63485,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158507355_tess_v01_llc.fits,et,11.23468026,294.8438839,,3.7737,3.553717177,158507355,10.625,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
490,-33.22926278,,3089.432788,0.1403468068,1658.994902,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159616938_tess_v01_llc.fits,eb,1.894595313,284.7983422,1.86,3.36858,3.314334505,159616938,10.2336,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
510,-34.47105515,,756.400213,0.1406925671,1657.247152,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000165837238_tess_v01_llc.fits,eb,0.7327613494,284.9360262,,5.02109,4.866953303,165837238,7.2807,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
513,-49.42039498,,566.4888303,0.05708211199,1655.935704,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166220082_tess_v01_llc.fits,pt,0.8102185794,295.1920042,1.25,2.03141,1.919153328,166220082,11.0125,pt,pt,0,0,0,0,1,1,0,,pt,pt,pt,2,1,p
514,-53.67433646,,5251.737112,0.1816086416,1657.721069,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166225154_tess_v01_llc.fits,eb,6.020964322,295.3673844,,12.2097,12.93912246,166225154,11.0093,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
515,-49.94263846,,108661.3363,0.231830403,1656.188369,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166396033_tess_v01_llc.fits,et,1.995399853,298.0690044,1.56,3.00084,3.017867721,166396033,9.9435,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
517,-68.45839182,,5031.556258,0.09112795426,1355.711117,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167125688_tess_v01_llc.fits,eb,1.561228479,96.37968875,,,0.8370765497,167125688,11.639,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
518,-71.5775468,,1337.479082,0.04477215854,1325.840222,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167164631_tess_v01_llc.fits,eb,0.4123406722,96.74061219,1.33,1.77131,1.588632188,167164631,10.8271,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
520,-68.93263404,,21295.51071,0.1449173939,1327.643981,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167343398_tess_v01_llc.fits,eb,2.184345557,98.66318466,,11.2315,9.789497086,167343398,10.5705,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
521,-67.64897766,pt,9060.982989,0.07932038516,1335.771951,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167418903_tess_v01_llc.fits,pt,10.9802941,99.62083118,0.99,0.957719,0.9357151542,167418903,11.3786,pt,pt,0,0,0,0,1,1,0,,pt,pt,et,2,1,p
523,-62.58637989,et,674.4434474,0.2341204218,1328.012971,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167570131_tess_v01_llc.fits,et,2.639621726,101.2306697,1.77,4.55241,3.123221033,167570131,10.3046,nt,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
524,-62.26223143,,137597.5255,0.282084551,1328.841558,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167651110_tess_v01_llc.fits,et,7.001362564,102.1122963,1.48,2.0915,2.05028276,167651110,10.17,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
525,-63.74631536,eb,758.40372,0.07405080811,1328.15673,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167811273_tess_v01_llc.fits,eb,2.7931543,104.8355841,,6.50236,6.368822631,167811273,11.5203,pb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
526,-61.84006619,,21516.51247,0.0797602931,1328.332652,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167812449_tess_v01_llc.fits,et,4.235648501,104.7824407,1.04,1.21045,1.095369831,167812449,11.243,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
543,-70.43030531,,13005.42993,0.1500071036,1359.421772,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177077475_tess_v01_llc.fits,et,23.42624113,103.2067689,0.96,0.881111,0.8624643488,177077475,10.1762,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
544,-70.4620714,eb,15074.07886,0.1950149932,1334.361595,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177239203_tess_v01_llc.fits,eb,18.98506591,105.2530306,,15.3419,16.3660595,177239203,11.0829,et,eb,1,1,0,0,0,0,0,,eb,et,eb,2,1,e
545,-77.93600329,,137557.2137,0.2312790267,1332.035833,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000177285916_tess_v01_llc.fits,et,6.429543345,102.9032527,1.02,2.24003,1.832487398,177285916,10.7033,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
548,-77.86864565,et,39265.24842,0.09907618319,1326.298435,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000180412528_tess_v01_llc.fits,et,2.29350962,11.35157681,,,0.6782223769,180412528,11.3818,et,et,0,1,0,0,0,1,0,,eu,eb,et,2,1,e
549,-76.55145545,,2331.408343,0.08648805609,1655.828875,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000180416826_tess_v01_llc.fits,et,2.189720006,11.54456167,1.7,1.57476,1.568386315,180416826,9.301,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
554,-74.65155806,,140624.2438,0.2838912858,1327.671031,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000181233908_tess_v01_llc.fits,et,2.797591707,13.28236754,,3.16938,3.036595854,181233908,6.937,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
555,-43.18917779,,487526.1334,0.1723125503,1658.05941,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000181341926_tess_v01_llc.fits,et,1.005456452,280.7131723,1.28,1.89405,1.913301386,181341926,10.2687,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
556,-46.18447588,,51363.25144,0.2139524792,1658.157094,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000181345288_tess_v01_llc.fits,eb,8.005028282,280.7143682,1.34,1.3148,2.013064536,181345288,11.4881,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
557,-44.47093659,,119627.4588,0.2088006596,1659.099723,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000182235802_tess_v01_llc.fits,et,2.128702629,281.6371995,1.51,2.48996,2.572338561,182235802,11.3972,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
558,-75.31661388,,19248.11197,0.1257939519,1326.837362,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000182517224_tess_v01_llc.fits,eb,2.207598299,15.79435132,,9.00618,9.360140508,182517224,11.1156,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
559,-47.36941857,et,1138.652005,0.1469259784,1661.134297,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000182894670_tess_v01_llc.fits,et,12.57233404,282.1872947,,34.7124,28.85593542,182894670,9.6394,et,eb,0,1,0,0,0,1,0,,et,eb,et,2,1,e
561,-75.40269658,,317198.2398,0.104194347,1325.823801,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000183116749_tess_v01_llc.fits,et,0.6347478043,16.83243738,0.92,1.58286,1.645588454,183116749,11.3672,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
562,-73.91513085,,28179.7639,0.0808036827,1325.743622,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000183981740_tess_v01_llc.fits,et,0.4128926423,21.60023461,1.49,1.51844,1.486425093,183981740,10.6012,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
603,-51.68182483,,42381.43483,0.1069880678,1655.975628,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000200247352_tess_v01_llc.fits,et,3.338014107,294.4021365,1.13,1.70613,,200247352,11.0299,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
604,-54.6185042,,38409.00428,0.09307075038,1655.274134,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000201562850_tess_v01_llc.fits,et,1.518370888,284.9419811,1.12,1.5472,1.564775712,201562850,11.3442,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
605,-58.52626793,pt,12369.99542,0.08327607611,1655.97292,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000201598744_tess_v01_llc.fits,pt,3.408635654,284.8329427,1.03,1.32979,1.324829717,201598744,11.488,pt,pt,0,0,0,0,1,1,0,,et,pt,et,2,1,p
607,-57.99549018,,25887.70908,0.0851669326,1654.05398,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000201747686_tess_v01_llc.fits,et,1.345370807,303.473388,,1.34179,1.612927581,201747686,9.3991,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
619,-32.93063934,,13471.32571,0.1177642854,1659.34851,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000218875002_tess_v01_llc.fits,et,3.192342527,297.462314,,4.73213,4.940297776,218875002,11.4423,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
622,-54.68421159,,102740.9237,0.1265694619,1659.436707,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000219928884_tess_v01_llc.fits,et,8.828360678,289.3508144,0.93,1.17202,1.03645276,219928884,10.2903,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
623,-56.32306002,,42146.62973,0.3329238269,1657.680179,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000219954315_tess_v01_llc.fits,et,4.297330913,305.4310788,,5.28631,5.478561786,219954315,10.7575,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
624,-58.22313571,eb,2339.07319,0.1134952301,1654.213952,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000219977016_tess_v01_llc.fits,eb,0.6592839503,306.6174804,,1.69725,1.395632583,219977016,9.5394,eb,eb,1,1,0,0,0,0,0,,et,eb,eb,2,1,e
625,-58.1936405,,509136.1647,0.1278972128,1654.214328,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000219977027_tess_v01_llc.fits,et,0.6592834544,306.6401761,1.26,1.77077,1.849557276,219977027,10.7967,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
626,-56.67412945,,4721.027742,0.1767930778,1366.476592,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000220391499_tess_v01_llc.fits,eb,14.04656488,68.16109913,1.29,1.68111,1.70588161,220391499,10.8922,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
627,-56.00806852,eu,253234.0072,0.231946768,1355.294599,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000220420534_tess_v01_llc.fits,eu,1.836105854,71.99001776,1.41,2.02182,1.986975144,220420534,9.0555,et,eb,0,1,0,0,0,0,1,,eb,et,et,2,1,e
637,-54.51984301,eb,781.1206571,0.05469390285,1654.44772,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000230966413_tess_v01_llc.fits,eb,0.5788122466,287.8760343,,,2.238464816,230966413,10.8608,pb,pb,1,1,0,0,0,0,0,,pb,eb,eb,2,1,e
638,-55.389362,,261198.4133,0.3045815419,1659.135532,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000230967251_tess_v01_llc.fits,et,14.71273501,287.7882522,1.08,1.31628,1.338973336,230967251,11.2507,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
639,-70.49979011,,336852.7658,0.2303526016,1326.96598,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000231077461_tess_v01_llc.fits,et,10.59993287,67.66201162,1.0,1.34774,1.358928721,231077461,11.4994,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
654,-71.62416157,,1046.23422,0.1457917403,1343.331994,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000234345288_tess_v01_llc.fits,pt,23.52008598,38.88659659,0.72,0.672062,0.7462750137,234345288,9.7806,pt,pt,0,0,0,0,1,1,0,,pt,pt,pt,2,1,p
663,-74.85244533,,47241.0923,0.2206420462,2177.38688,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000238188289_tess_v01_llc.fits,et,3.68054836,55.49642555,1.17,2.55833,2.565742948,238188289,11.3399,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
664,-73.9494414,,70257.9441,0.2306270466,1343.286687,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000238227405_tess_v01_llc.fits,et,18.60825744,58.89742552,1.6,3.46228,3.368919953,238227405,8.8047,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
665,-75.83059794,,189.5297494,0.1496532698,1325.917264,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000238228073_tess_v01_llc.fits,eb,3.271036873,58.79802387,1.16,1.63302,1.672979646,238228073,10.134,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
668,-73.25872603,,227875.4639,0.1720027041,1354.786689,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000238871375_tess_v01_llc.fits,et,0.5275063568,38.7287364,,1.35255,2.807517455,238871375,11.3768,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
690,-45.21881835,eb,1197.834402,0.1753306799,1657.584472,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000246726023_tess_v01_llc.fits,eb,2.181209447,283.458886,1.39,1.47794,1.547320304,246726023,11.112,pt,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
713,-41.78294055,,331779.1288,0.222703451,1658.033878,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000253616822_tess_v01_llc.fits,et,1.452325001,281.1345018,1.27,2.24695,2.391191008,253616822,11.3488,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
714,-40.36207784,,56705.44845,0.1629352897,1657.804553,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000253991565_tess_v01_llc.fits,et,0.9477662365,284.5206058,1.19,2.61972,2.617081176,253991565,11.2883,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
715,-36.89071138,,116481.7323,0.2183783176,1657.71822,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254045302_tess_v01_llc.fits,eb,2.888765718,285.4122145,,,2.46066548,254045302,7.2363,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
716,-41.36228619,,287775.4991,0.2168862778,1658.070881,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254113345_tess_v01_llc.fits,et,7.52616907,286.2633109,1.49,2.37847,2.401075749,254113345,11.0447,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
717,-37.91290861,,1510.621493,0.1131289225,1659.548252,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254114662_tess_v01_llc.fits,eb,2.696697899,286.2900288,1.16,0.99229,1.012503298,254114662,9.8677,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
718,-38.69312061,eb,1019.294081,0.1254712742,1658.030326,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254142627_tess_v01_llc.fits,eb,1.298914768,286.612666,,1.0466,1.474623707,254142627,11.3721,pb,pb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
719,-36.19957263,,2641.006553,0.1575848911,1659.303551,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254147986_tess_v01_llc.fits,eb,3.017151567,286.8297538,0.94,1.00857,0.9337583829,254147986,9.7534,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
720,-38.71715559,,1596.532625,0.2033916381,1659.205644,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254220375_tess_v01_llc.fits,eb,4.119187,287.7872181,0.492641,0.494548,0.5327521979,254220375,10.0907,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
721,-36.50519268,,8804.936924,0.121971341,1658.191202,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254231029_tess_v01_llc.fits,et,1.792763171,287.9214455,1.82,3.2373,3.508612413,254231029,11.3558,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
722,-39.75069712,,273867.1815,0.1989786788,1658.019525,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000254241787_tess_v01_llc.fits,et,1.316503106,288.3026985,1.71,2.45609,2.441606229,254241787,9.5021,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
724,-52.93550306,eb,448.8164931,0.1122920746,1654.402521,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000255766847_tess_v01_llc.fits,eb,1.450421406,268.7053368,,,75.48138588,255766847,9.2695,eu,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
734,-86.47969997,,1126.913185,0.2329279708,1628.237968,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000257642093_tess_v01_llc.fits,pb,8.343411575,290.8338646,0.7,0.762514,0.7884401166,257642093,11.1752,pb,pb,1,0,0,0,1,0,0,,pb,pb,pb,2,1,p
743,-58.23561289,,11056.75818,0.1070660579,1325.746099,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000260297394_tess_v01_llc.fits,eb,0.7900923904,94.30552178,1.2,2.16496,2.033983649,260297394,11.4282,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
744,-55.50688369,eb,239.2043563,0.09539960297,1327.118843,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000260472863_tess_v01_llc.fits,eb,1.565931278,96.13512528,0.98,1.54492,1.329280031,260472863,10.6204,pu,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
745,-55.20768894,,805.6317537,0.1261826602,1328.225716,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000260504114_tess_v01_llc.fits,eb,8.41835638,96.43564838,,11.2796,12.07300849,260504114,10.4056,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
749,-80.76810648,,4562.20001,0.1783177707,1327.404108,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000260985861_tess_v01_llc.fits,pt,3.339948317,76.63538783,,,1.700492331,260985861,10.8727,pt,pt,0,0,0,0,1,1,0,,pt,pt,pt,2,1,p
750,-80.4691198,pt,242.3773113,0.1275212622,1331.772856,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000261136679_tess_v01_llc.fits,pt,6.267828927,84.291188,1.1,1.14889,1.172460364,261136679,5.1054,pu,eb,0,0,0,0,1,1,0,,pt,pt,pb,2,1,p
751,-79.97753957,,63000.66117,0.2038608155,1326.454335,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000261138857_tess_v01_llc.fits,et,0.9207633432,84.90009646,1.43,3.47616,3.473961327,261138857,10.5233,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
752,-79.78508374,,1395.009696,0.1622992809,1327.291757,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000261261490_tess_v01_llc.fits,eb,3.534268208,90.42907581,1.31,1.39486,1.411394509,261261490,10.3746,eb,eb,1,1,0,0,0,0,0,,eb,eb,eb,2,1,e
753,-78.25653731,,284656.546,0.2276235038,1327.613907,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000261332760_tess_v01_llc.fits,et,2.836282346,92.19394543,1.0,1.89648,1.918028306,261332760,11.2851,et,et,0,1,0,0,0,1,0,,et,et,et,2,1,e
