tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
23937608,Planet (P),False,False,False,False,False,,
23961340,Planet (P),False,False,False,False,False,,
23982469,Planet (P),False,False,False,False,False,,
23985680,Junk (J),False,False,False,False,False,,
24004619,EB,False,False,False,False,False,,
24016695,Junk (J),False,False,False,False,True,,
24020666,Junk (J),False,False,False,False,True,,
24113219,Planet (P),False,False,False,False,False,,
24358417,Planet (P),False,True,False,True,False,98.0,98.0
24359682,Junk (J),False,True,False,True,False,98.0,98.0
24371322,EB,False,False,False,False,False,,
24422764,EB,False,False,False,False,False,,
24491836,EB,False,False,False,False,False,,
24580715,Junk (J),False,False,False,False,False,,
24608356,Junk (J),False,True,False,True,False,98.0,98.0
24615998,Planet (P),False,True,False,True,False,99.0,99.0
24672160,Junk (J),True,True,True,True,True,96.0,96.0
24692609,Junk (J),True,True,True,True,True,96.0,96.0
24695044,Planet (P),True,True,True,True,True,96.0,96.0
24833662,Planet (P),False,False,False,False,False,,
24837152,Planet (P),False,True,False,True,False,99.0,99.0
24894997,Junk (J),False,False,False,False,False,,
25063352,Junk (J),True,True,True,True,False,98.0,98.0
25117073,Junk (J),True,True,True,True,True,98.0,98.0
25118689,Junk (J),True,True,True,True,True,98.0,98.0
25119324,Junk (J),True,True,True,True,True,97.0,97.0
25120280,Junk (J),False,False,False,False,False,,
25133943,Junk (J),True,True,True,True,True,98.0,98.0
25155278,Junk (J),True,True,True,True,True,98.0,98.0
25155310,Planet (P),True,True,True,True,True,98.0,98.0
25212199,Planet (P),False,False,False,False,False,,
25375553,Planet (P),True,True,True,True,True,95.0,95.0
25472026,Planet (P),False,False,False,False,False,,
25613685,Junk (J),False,False,False,False,False,,
25694827,Junk (J),False,False,False,False,False,,
25758870,Planet (P),False,False,False,False,False,,
25773352,Planet (P),False,False,False,False,False,,
25799609,Planet (P),False,False,False,False,False,,
25822674,Junk (J),False,False,False,False,False,,
25911962,Planet (P),False,False,False,False,False,,
25918053,Junk (J),False,False,False,False,False,,
25959926,Planet (P),False,False,False,False,False,,
26017005,Planet (P),False,False,False,False,False,,
26018819,Planet (P),False,False,False,False,False,,
26051436,Planet (P),False,True,False,True,False,100.0,100.0
26054627,Planet (P),False,False,False,False,False,,
26078330,Planet (P),False,False,False,False,False,,
26278802,Junk (J),False,False,False,False,False,,
26305150,Planet (P),False,True,False,True,False,100.0,100.0
26368499,Junk (J),False,False,False,False,False,,
26390980,Planet (P),False,False,False,False,False,,
26406123,Planet (P),False,False,False,False,False,,
26469462,Planet (P),False,False,False,False,False,,
26486655,Junk (J),False,False,False,False,False,,
26489741,EB,False,False,False,False,False,,
26516151,EB,False,False,False,False,False,,
26533207,EB,False,False,False,False,False,,
26542657,EB,False,False,False,False,False,,
26547036,Planet (P),False,False,False,False,False,,
26583436,Planet (P),False,False,False,False,False,,
26587613,Planet (P),False,False,False,False,False,,
26660444,Junk (J),False,False,False,False,False,,
26693519,Planet (P),False,False,False,False,False,,
26826078,Planet (P),False,False,False,False,False,,
26865340,Planet (P),False,False,False,False,False,,
26880783,Planet (P),False,False,False,False,False,,
26925724,Junk (J),False,False,False,False,False,,
26957587,Junk (J),False,False,False,False,False,,
26999884,Planet (P),False,False,False,False,False,,
27011119,EB,False,False,False,False,False,,
27039476,Planet (P),False,False,False,False,False,,
27064468,Planet (P),False,False,False,False,False,,
27230283,Planet (P),False,False,False,False,False,,
27294830,Planet (P),False,False,False,False,False,,
27323023,Junk (J),False,False,False,False,False,,
27335165,EB,False,False,False,False,False,,
27346418,EB,False,False,False,False,False,,
27350813,Junk (J),False,False,False,False,False,,
27354139,Junk (J),False,False,False,False,False,,
27397406,EB,False,False,False,False,False,,
27402769,Junk (J),False,False,False,False,False,,
27418279,Junk (J),False,False,False,False,False,,
27418580,Junk (J),False,False,False,False,False,,
27419548,Junk (J),False,False,False,False,False,,
27420574,Junk (J),False,False,False,False,False,,
27424662,EB,False,False,False,False,False,,
27434232,Junk (J),False,False,False,False,False,,
27434868,Junk (J),False,False,False,False,False,,
27434899,EB,False,False,False,False,False,,
27446021,Junk (J),False,False,False,False,False,,
27446093,Junk (J),False,False,False,False,False,,
27446392,Junk (J),False,False,False,False,False,,
27459498,Planet (P),False,False,False,False,False,,
27462105,Planet (P),False,False,False,False,False,,
27476314,Planet (P),False,False,False,False,False,,
27488593,Junk (J),False,False,False,False,False,,
27488906,Junk (J),False,False,False,False,False,,
27491137,Planet (P),False,False,False,False,False,,
27534138,Planet (P),False,False,False,False,False,,
27557200,EB,False,True,False,True,False,103.0,103.0
27635334,Planet (P),False,False,False,False,False,,
27641176,Junk (J),False,False,False,False,False,,
27641184,Junk (J),False,False,False,False,False,,
27644227,Junk (J),False,False,False,False,False,,
27649847,Planet (P),False,False,False,False,False,,
27657887,Junk (J),False,False,False,False,False,,
27698470,Junk (J),False,False,False,False,False,,
27731228,EB,False,False,False,False,False,,
27769688,Planet (P),False,False,False,False,False,,
27774415,Planet (P),False,False,False,False,False,,
27776350,EB,False,False,False,False,False,,
27804284,Junk (J),False,False,False,False,False,,
27843322,Junk (J),False,False,False,False,False,,
27848472,Planet (P),False,False,False,False,False,,
27863043,Planet (P),False,False,False,False,False,,
27916356,Planet (P),False,False,False,False,False,,
27951093,EB,False,True,False,True,False,101.0,101.0
27966179,Planet (P),True,True,True,True,True,96.0,96.0
27968643,Junk (J),True,True,True,True,True,94.0,94.0
27984643,Junk (J),False,False,False,False,False,,
28001433,Junk (J),False,False,False,False,False,,
28006182,Junk (J),False,False,False,False,False,,
28016860,EB,False,False,False,False,False,,
28044954,Junk (J),True,True,True,True,True,94.0,94.0
28046109,Planet (P),True,True,True,True,True,101.0,94.0
28071873,Junk (J),False,False,False,False,False,,
28116365,Planet (P),False,False,False,False,False,,
28120891,Junk (J),False,False,False,False,False,,
28129850,Junk (J),False,False,False,False,False,,
28164648,Junk (J),False,False,False,False,False,,
28164803,EB,False,False,False,False,False,,
28177695,Junk (J),False,False,False,False,False,,
28228854,Junk (J),False,False,False,False,False,,
28230919,Planet (P),False,False,False,False,False,,
28242127,Junk (J),False,False,False,False,False,,
28242530,Planet (P),False,False,False,False,False,,
28257566,Junk (J),False,False,False,False,False,,
28294709,Planet (P),False,False,False,False,False,,
28304903,Junk (J),False,False,False,False,False,,
28329552,EB,False,False,False,False,False,,
28340235,EB,False,False,False,False,False,,
28407127,EB,False,False,False,False,False,,
28407464,Junk (J),False,False,False,False,False,,
28445255,Junk (J),False,False,False,False,False,,
28664347,Junk (J),False,False,False,False,False,,
28678613,Junk (J),False,False,False,False,False,,
28682401,Junk (J),False,False,False,False,False,,
28690049,EB,False,False,False,False,False,,
28748045,Junk (J),False,False,False,False,False,,
28765599,Junk (J),False,False,False,False,False,,
28830771,Junk (J),False,False,False,False,False,,
28858893,Junk (J),False,False,False,False,False,,
28872266,Planet (P),False,False,False,False,False,,
28900646,Planet (P),False,False,False,False,False,,
28945511,Planet (P),False,False,False,False,False,,
28961316,Planet (P),False,False,False,False,False,,
29001568,Junk (J),False,False,False,False,False,,
29017001,Planet (P),False,False,False,False,False,,
29054413,Planet (P),False,False,False,False,False,,
29068045,Junk (J),False,False,False,False,False,,
29069242,Planet (P),False,False,False,False,False,,
29105766,Planet (P),False,False,False,False,False,,
29106627,Planet (P),False,False,False,False,False,,
29119552,Planet (P),False,False,False,False,False,,
29169215,Planet (P),False,False,False,False,False,,
29191596,Planet (P),False,False,False,False,False,,
29191624,Planet (P),False,False,False,False,False,,
29231068,EB,False,False,False,False,False,,
29336129,Planet (P),False,False,False,False,False,,
29344935,Planet (P),True,True,True,True,True,95.0,95.0
29385858,Planet (P),False,False,False,False,False,,
29418536,Planet (P),False,False,False,False,False,,
29430403,Planet (P),True,True,True,True,True,95.0,95.0
29436015,Junk (J),True,True,True,True,True,95.0,95.0
29479691,Junk (J),True,True,True,True,True,95.0,95.0
29498876,Junk (J),True,True,True,True,True,95.0,95.0
29505837,Planet (P),False,False,False,False,False,,
29629963,Junk (J),False,False,False,False,False,,
29716848,Junk (J),True,True,True,True,True,95.0,95.0
29780219,Junk (J),True,True,True,True,True,98.0,98.0
29780740,Planet (P),True,True,True,True,True,98.0,98.0
29780874,Junk (J),True,True,True,True,False,98.0,98.0
29781098,Junk (J),True,True,False,False,False,98.0,
29781207,Planet (P),True,True,True,True,True,98.0,98.0
29781292,Planet (P),True,True,True,True,True,98.0,98.0
29781865,EB,True,True,True,True,True,98.0,98.0
29817056,Junk (J),False,False,False,False,False,,
29821723,Planet (P),True,True,True,True,True,95.0,95.0
29833696,EB,True,True,True,True,True,98.0,98.0
29857954,Planet (P),True,True,True,True,True,95.0,95.0
29918916,Planet (P),False,True,False,True,False,97.0,97.0
29924770,Junk (J),True,True,True,True,False,98.0,98.0
29953537,Planet (P),False,False,False,False,False,,
29959760,Planet (P),False,False,False,False,False,,
29960110,Planet (P),False,False,False,False,False,,
29984021,Junk (J),True,True,True,True,False,98.0,98.0
29984131,Planet (P),True,True,True,True,True,98.0,98.0
29984231,Junk (J),True,True,True,True,False,98.0,98.0
30016082,Planet (P),False,False,False,False,False,,
30031180,Junk (J),True,True,True,True,True,98.0,98.0
30033016,Junk (J),True,True,True,True,True,98.0,98.0
30037565,Planet (P),True,True,True,True,True,98.0,98.0
30106235,Junk (J),True,True,True,True,True,98.0,98.0
30112276,Junk (J),True,True,True,True,True,98.0,98.0
30122649,Planet (P),False,False,False,False,False,,
30184584,Junk (J),True,True,True,True,False,97.0,97.0
30185650,Junk (J),True,True,True,True,False,98.0,98.0
30185831,Junk (J),True,True,True,True,False,98.0,98.0
30195491,Junk (J),True,True,True,True,False,98.0,98.0
30254887,Planet (P),False,False,False,False,False,,
30267088,Junk (J),True,True,True,True,True,98.0,98.0
30268168,Planet (P),True,True,False,False,True,98.0,
30275619,EB,True,True,True,True,True,98.0,98.0
30275847,Junk (J),True,True,True,True,True,98.0,98.0
30300445,Planet (P),False,False,False,False,False,,
30349725,EB,True,True,True,True,True,94.0,94.0
30471979,EB,True,True,True,True,True,98.0,98.0
30499203,Planet (P),True,True,False,False,True,94.0,
30505260,EB,False,False,False,False,False,,
30508512,Planet (P),True,True,True,True,True,94.0,94.0
30537037,Junk (J),True,True,True,True,False,98.0,98.0
30640365,Junk (J),True,True,True,True,False,98.0,98.0
30722286,Junk (J),True,True,True,True,True,98.0,98.0
30731175,Junk (J),True,True,True,True,True,94.0,94.0
30761513,EB,True,True,True,True,True,98.0,98.0
30790738,Junk (J),False,False,False,False,False,,
30811026,EB,True,True,True,True,True,94.0,94.0
30819182,Junk (J),True,True,True,True,False,94.0,94.0
30825828,Planet (P),False,False,False,False,False,,
30848598,EB,True,True,True,True,True,98.0,98.0
30853470,Planet (P),True,True,True,True,True,98.0,98.0
30853990,Planet (P),True,True,True,True,True,98.0,98.0
30854160,Junk (J),True,True,True,True,True,98.0,98.0
30873996,EB,False,True,False,True,False,102.0,102.0
30910046,EB,True,True,True,True,True,94.0,94.0
30931288,Planet (P),True,True,True,True,True,97.0,97.0
30947715,Planet (P),False,False,False,False,False,,
30954770,EB,False,True,False,True,False,102.0,102.0
30991412,EB,False,True,False,True,False,102.0,102.0
31013611,Junk (J),True,True,True,True,True,98.0,98.0
31054498,Planet (P),False,True,False,True,False,98.0,98.0
31106039,EB,True,True,True,True,True,98.0,98.0
31136413,EB,False,True,False,True,False,102.0,102.0
31142436,Planet (P),False,True,False,True,False,98.0,98.0
31167034,Junk (J),True,True,True,True,True,94.0,94.0
31167103,Junk (J),True,True,True,True,True,94.0,94.0
31236325,EB,True,True,True,True,True,94.0,94.0
31258738,Planet (P),False,True,False,True,False,98.0,98.0
31268146,Planet (P),True,True,True,True,True,98.0,98.0
31273219,Junk (J),True,True,True,True,True,98.0,98.0
31300787,EB,True,True,True,True,True,94.0,94.0
31374837,Planet (P),False,True,False,True,False,98.0,98.0
31380871,Junk (J),True,True,True,True,True,98.0,98.0
31382733,Junk (J),True,True,True,True,True,98.0,98.0
31391041,Junk (J),True,True,True,True,True,94.0,94.0
31415158,Junk (J),True,True,True,True,False,98.0,98.0
31496366,EB,True,True,True,True,True,94.0,94.0
31500603,EB,True,True,True,True,True,94.0,94.0
31515092,Planet (P),False,False,False,False,False,,
31530569,Junk (J),True,True,True,True,False,98.0,98.0
31531129,Junk (J),True,True,True,True,False,98.0,98.0
31532677,Planet (P),True,True,True,True,True,98.0,98.0
31532827,Junk (J),True,True,True,True,False,98.0,98.0
31553893,Planet (P),True,True,True,True,True,94.0,94.0
31560804,Junk (J),True,True,True,True,False,94.0,94.0
31605271,Planet (P),False,False,False,False,False,,
31634579,Planet (P),True,True,True,True,True,96.0,96.0
31636892,Junk (J),True,True,True,True,False,96.0,96.0
31637479,Planet (P),True,True,True,True,True,96.0,96.0
31674660,Junk (J),True,True,True,True,False,96.0,96.0
31674731,Junk (J),True,True,True,True,False,96.0,96.0
31675749,Junk (J),True,True,True,True,False,96.0,96.0
